Token,SentimentScore
tamers,0
tames,0
tamest,0
taming,0
tamp,0
tamped,0
tamper,0
tampered,-1
tamperer,0
tamperers,0
tampering,0
tampers,0
tamping,0
tampon,0
tampons,0
tamps,0
tams,0
tan,0
tanager,0
tanagers,0
tanbark,0
tanbarks,0
tandem,0
tandems,0
tandoori,0
tandooris,0
tang,0
tangelo,0
tangelos,0
tangency,0
tangent,0
tangential,0
tangentially,0
tangents,0
tangerine,0
tangerines,0
tangibilities,0
tangibility,0
tangible,0
tangibleness,0
tangiblenesses,0
tangibles,0
tangibly,0
tangier,0
tangiest,0
tangle,0
tangled,0
tangles,0
tangling,0
tango,0
tangoed,0
tangoing,0
tangos,0
tangs,0
tangy,0
tank,0
tankage,0
tankard,0
tankards,0
tanked,0
tanker,0
tankers,0
tankful,0
tankfuls,0
tanking,0
tankless,0
tanks,0
tanned,0
tanner,0
tanneries,0
tanners,0
tannery,0
tannest,0
tannin,0
tanning,0
tannings,0
tannins,0
tans,0
tansies,0
tansy,0
tantalise,0
tantalised,0
tantalises,0
tantalising,0
tantalization,0
tantalizations,0
tantalize,0
tantalized,0
tantalizer,0
tantalizers,0
tantalizes,0
tantalizing,0
tantalizingly,0
tantalum,0
tantalums,0
tantamount,0
tantra,0
tantras,0
tantrum,0
tantrums,0
tap,0
tape,0
taped,0
tapeline,0
tapelines,0
tapeout,0
taper,0
tapered,0
tapering,0
tapers,0
tapes,0
tapestries,0
tapestry,0
tapeworm,0
tapeworms,0
taping,0
tapioca,0
tapiocas,0
tapir,0
tapirs,0
tapped,0
tapper,0
tappers,0
tappet,0
tappets,0
tapping,0
taproom,0
taprooms,0
taproot,0
taproots,0
taps,0
tar,0
tarantella,0
tarantellas,0
tarantula,0
tarantulae,0
tarantulas,0
tardier,0
tardiest,0
tardily,0
tardiness,0
tardinesses,0
tardy,0
tare,0
tared,0
tares,0
target,0
targetable,0
targeted,0
targeting,0
targets,0
tariff,0
tariffed,0
tariffing,0
tariffs,0
taring,0
tarmac,0
tarmacked,0
tarmacking,0
tarmacs,0
tarn,0
tarnish,0
tarnished,0
tarnishes,0
tarnishing,0
tarns,0
taro,0
taros,0
tarot,0
tarots,0
tarp,0
tarpaulin,0
tarpaulins,0
tarpon,0
tarpons,0
tarps,0
tarragon,0
tarragons,0
tarred,0
tarried,0
tarrier,0
tarries,0
tarriest,0
tarring,0
tarry,0
tarrying,0
tars,0
tarsal,0
tarsals,0
tarsi,0
tarsus,0
tart,0
tartan,0
tartans,0
tartar,0
tartaric,0
tartars,0
tarter,0
tartest,0
tartly,0
tartness,0
tartnesses,0
tarts,0
tasimelteon,0
task,0
tasked,0
tasking,0
taskmaster,0
taskmasters,0
taskmistress,0
taskmistresses,0
tasks,0
tassel,0
tasseled,0
tasseling,0
tasselled,0
tasselling,0
tassels,0
taste,0
tasted,0
tasteful,0
tastefully,0
tastefulness,0
tastefulnesses,0
tasteless,0
tastelessly,0
tastelessness,0
tastelessnesses,0
taster,0
tasters,0
tastes,0
tastier,0
tastiest,0
tastily,0
tastiness,0
tastinesses,0
tasting,0
tastings,0
tasty,0
tat,0
tatami,0
tatamis,0
tater,0
taters,0
tats,0
tatted,0
tatter,0
tatterdemalion,0
tatterdemalions,0
tattered,0
tattering,0
tatters,0
tatting,0
tattings,0
tattle,0
tattled,0
tattler,0
tattlers,0
tattles,0
tattletale,0
tattletales,0
tattling,0
tattoo,0
tattooed,0
tattooer,0
tattooers,0
tattooing,0
tattooist,0
tattooists,0
tattoos,0
tau,0
taught,0
taunt,0
taunted,0
taunter,0
taunters,0
taunting,0
tauntingly,0
taunts,0
taupe,0
taupes,0
taus,0
taut,0
tauten,0
tautened,0
tautening,0
tautens,0
tauter,0
tautest,0
tautly,0
tautness,0
tautnesses,0
tautological,0
tautologically,0
tautologies,0
tautologous,0
tautology,0
tavaborole,0
tavern,0
taverns,0
tawdrier,0
tawdriest,0
tawdrily,0
tawdriness,0
tawdrinesses,0
tawdry,0
tawnier,0
tawnies,0
tawniest,0
tawny,0
tax,0
taxability,0
taxable,0
taxables,0
taxation,0
taxations,0
taxed,0
taxer,0
taxers,0
taxes,0
taxi,0
taxicab,0
taxicabs,0
taxidermies,0
taxidermist,0
taxidermists,0
taxidermy,0
taxied,0
taxies,0
taxiing,0
taximeter,0
taximeters,0
taxing,0
taxis,0
taxiways,0
taxonomic,0
taxonomical,0
taxonomies,0
taxonomist,0
taxonomists,0
taxonomy,0
taxpayer,0
taxpayers,0
taxpaying,0
taxying,0
tea,0
teacake,0
teacakes,0
teach,0
teachable,0
teacher,0
teachers,0
teaches,0
teaching,0
teachings,0
teacup,0
teacupful,0
teacupfuls,0
teacups,0
teak,0
teakettle,0
teakettles,0
teaks,0
teal,0
teals,0
team,0
teamed,0
teaming,0
teammate,0
teammates,0
teams,0
teamster,0
teamsters,0
teamwork,0
teamworks,0
teapot,0
teapots,0
tear,0
teardown,0
teardrop,0
teardrops,0
teared,0
tearful,0
tearfully,0
teargas,0
teargases,0
teargassed,0
teargasses,0
teargassing,0
tearier,0
teariest,0
tearing,0
tearjerker,0
tearjerkers,0
tearoom,0
tearooms,0
tears,0
teary,0
teas,0
tease,0
teased,0
teasel,0
teasels,0
teaser,0
teasers,0
teases,0
teasing,0
teaspoon,0
teaspoonful,0
teaspoonfuls,0
teaspoons,0
teaspoonsful,0
teat,0
teats,0
tech,0
technetium,0
technetiums,0
technical,0
technicalities,0
technicality,0
technically,0
technicals,0
technician,0
technicians,0
technique,0
techniques,0
technocracies,0
technocracy,0
technocrat,0
technocratic,0
technocrats,0
technological,0
technologically,0
technologies,0
technologist,0
technologists,0
technology,0
techs,0
tectonic,0
tectonics,0
tedious,0
tediously,0
tediousness,0
tediousnesses,0
tedium,0
tediums,0
tedizolid,0
tee,0
teed,0
teeing,0
teem,0
teemed,0
teeming,0
teems,0
teen,0
teenage,0
teenaged,0
teenager,0
teenagers,0
teenier,0
teeniest,0
teens,0
teensier,0
teensiest,0
teensy,0
teeny,0
teenybopper,0
teenyboppers,0
teepee,0
teepees,0
tees,0
teeter,0
teetered,0
teetering,0
teeters,0
teeth,0
teethe,0
teethed,0
teethes,0
teething,0
teethings,0
teetotal,0
teetotaler,0
teetotalers,0
teetotalism,0
teetotalisms,0
teetotaller,0
teetotallers,0
tektite,0
tektites,0
telaprevir,0
telebanking,0
telecast,0
telecasted,0
telecaster,0
telecasters,0
telecasting,0
telecasts,0
telecom,0
telecommunicated,0
telecommunication,0
telecommunications,0
telecommute,0
telecommuted,0
telecommuter,0
telecommuters,0
telecommutes,0
telecommuting,0
telecommutings,0
telecoms,0
teleconference,0
teleconferenced,0
teleconferences,0
teleconferencing,0
teleconferencings,0
telecopied,0
telecopier,0
telecopies,0
telecopy,0
telefacsimile,0
telefax,0
telefaxed,0
telegenic,0
telegram,0
telegrams,0
telegraph,0
telegraphed,0
telegrapher,0
telegraphers,0
telegraphic,0
telegraphically,0
telegraphies,0
telegraphing,0
telegraphist,0
telegraphists,0
telegraphs,0
telegraphy,0
telehealth,0
telekineses,0
telekinesis,0
telekinetic,0
telemarketer,0
telemarketers,0
telemarketing,0
telemarketings,0
telematics,0
telemedicine,0
telemeter,0
telemetering,0
telemeters,0
telemetries,0
telemetry,0
telepathic,0
telepathically,0
telepathies,0
telepathy,0
telephone,0
telephoned,0
telephoner,0
telephoners,0
telephones,0
telephonic,0
telephonically,0
telephonies,0
telephoning,0
telephony,0
telephoto,0
telephotographies,0
telephotography,0
telephotos,0
teleplay,0
teleplays,0
teleport,0
telepresence,0
teleprinter,0
teleprinters,0
teleprocessing,0
teleprocessings,0
teleprompter,0
teleprompters,0
telesales,0
telescope,0
telescoped,0
telescopes,0
telescopic,0
telescopically,0
telescoping,0
teleservices,0
teletext,0
teletexts,0
telethon,0
telethons,0
teletransmission,0
teletype,0
teletypewriter,0
teletypewriters,0
televangelism,0
televangelisms,0
televangelist,0
televangelists,0
televise,0
televised,0
televises,0
televising,0
television,0
televisions,0
teleworkers,0
telex,0
telexed,0
telexes,0
telexing,0
tell,0
teller,0
tellers,0
tellies,0
telling,0
tellingly,0
tells,0
telltale,0
telltales,0
tellurium,0
telluriums,0
telly,0
temblor,0
temblors,0
temerities,0
temerity,0
temp,0
temped,0
temper,0
tempera,0
temperament,0
temperamental,0
temperamentally,0
temperaments,0
temperance,0
temperances,0
temperas,0
temperate,0
temperately,0
temperateness,0
temperatenesses,0
temperature,0
temperatures,0
tempered,0
tempering,0
tempers,0
tempest,0
tempests,0
tempestuous,0
tempestuously,0
tempestuousness,0
tempestuousnesses,0
tempi,0
temping,0
template,0
templates,0
temple,0
temples,0
tempo,0
temporal,0
temporally,0
temporaries,0
temporarily,0
temporariness,0
temporarinesses,0
temporary,0
temporize,0
temporized,0
temporizer,0
temporizers,0
temporizes,0
temporizing,0
tempos,0
temps,0
tempt,0
temptation,0
temptations,0
tempted,0
tempter,0
tempters,0
tempting,0
temptingly,0
temptress,0
temptresses,0
tempts,0
tempura,0
tempuras,0
ten,0
tenabilities,0
tenability,0
tenable,0
tenably,0
tenacious,0
tenaciously,0
tenaciousness,0
tenaciousnesses,0
tenacities,0
tenacity,0
tenancies,0
tenancy,0
tenant,0
tenantability,0
tenantable,0
tenanted,0
tenanting,0
tenantries,0
tenantry,0
tenants,0
tend,0
tended,0
tendencies,0
tendency,0
tendentious,0
tendentiously,0
tendentiousness,0
tendentiousnesses,0
tender,0
tendered,0
tenderer,0
tenderest,0
tenderfeet,0
tenderfoot,0
tenderfoots,0
tenderhearted,0
tenderheartedly,0
tenderheartedness,0
tenderheartednesses,0
tendering,0
tenderize,0
tenderized,0
tenderizer,0
tenderizers,0
tenderizes,0
tenderizing,0
tenderloin,0
tenderloins,0
tenderly,0
tenderness,0
tendernesses,0
tenders,0
tending,0
tendinitis,0
tendinitises,0
tendon,0
tendonitis,0
tendonitises,0
tendons,0
tendril,0
tendrils,0
tends,0
tenement,0
tenements,0
tenet,0
tenets,0
tenfold,0
tennis,0
tennises,0
tenon,0
tenoned,0
tenoning,0
tenons,0
tenor,0
tenors,0
tenpin,0
tenpins,0
tens,0
tense,-1
tensed,0
tensely,0
tenseness,0
tensenesses,0
tenser,0
tenses,0
tensest,0
tensile,0
tensing,0
tension,0
tensioned,0
tensioning,0
tensions,0
tensities,0
tensity,0
tent,0
tentacle,0
tentacled,0
tentacles,0
tentative,0
tentatively,0
tentativeness,0
tentativenesses,0
tented,0
tenterhook,0
tenterhooks,0
tenth,0
tenthly,0
tenths,0
tenting,0
tents,0
tenuities,0
tenuity,0
tenuous,0
tenuously,0
tenuousness,0
tenuousnesses,0
tenure,0
tenured,0
tenures,0
tenuring,0
tepee,0
tepees,0
tepid,0
tepider,0
tepidest,0
tepidities,0
tepidity,0
tepidly,0
tepidness,0
tepidnesses,0
tequila,0
tequilas,0
terabit,0
terabits,0
terabyte,0
terabytes,0
terawatt,0
terbium,0
terbiums,0
tercentenaries,0
tercentenary,0
tercentennial,0
tercentennials,0
term,0
termagant,0
termagants,0
termed,0
terminable,0
terminal,0
terminaling,0
terminalling,0
terminally,0
terminals,0
terminate,-1
terminated,-1
terminates,-1
terminating,-1
termination,-1
terminations,-1
terming,0
termini,0
terminological,0
terminologically,0
terminologies,0
terminology,0
terminus,0
terminuses,0
termite,0
termites,0
termly,0
terms,0
tern,0
ternaries,0
ternary,0
terns,0
terrace,0
terraced,0
terraces,0
terracing,0
terracotta,0
terracottas,0
terrain,0
terrains,0
terrapin,0
terrapins,0
terraria,0
terrarium,0
terrariums,0
terrazzo,0
terrazzos,0
terrestrial,0
terrestrially,0
terrestrials,0
terrible,0
terribleness,0
terriblenesses,0
terribly,0
terrier,0
terriers,0
terries,0
terrific,0
terrifically,0
terrified,0
terrifies,0
terrify,0
terrifying,0
terrifyingly,0
territorial,0
territorials,0
territories,0
territory,0
terror,0
terrorism,0
terrorisms,0
terrorist,0
terrorists,0
terrorize,0
terrorized,0
terrorizes,0
terrorizing,0
terrors,0
terry,0
terrycloth,0
terrycloths,0
terse,0
tersely,0
terseness,0
tersenesses,0
terser,0
tersest,0
tertiary,0
tessellate,0
tessellated,0
tessellates,0
tessellating,0
tessellation,0
tessellations,0
test,0
testability,0
testament,0
testamentary,0
testaments,0
testate,0
testator,0
testators,0
testatrices,0
testatrix,0
tested,0
tester,0
testers,0
testes,0
testicle,0
testicles,0
testier,0
testiest,0
testified,0
testifier,0
testifiers,0
testifies,0
testify,-1
testifying,-1
testily,0
testimonial,0
testimonials,0
testimonies,0
testimony,0
testiness,0
testinesses,0
testing,0
testings,0
testis,0
testosterone,0
testosterones,0
tests,0
testy,0
tetanus,0
tetanuses,0
tetchier,0
tetchiest,0
tetchy,0
tether,0
tethered,0
tethering,0
tethers,0
tetra,0
tetracycline,0
tetracyclines,0
tetrahedra,0
tetrahedral,0
tetrahedron,0
tetrahedrons,0
tetrameter,0
tetrameters,0
tetras,0
text,0
textbook,0
textbooks,0
textile,0
textiles,0
texting,0
texts,0
textual,0
textually,0
textural,0
texture,0
textured,0
textures,0
texturing,0
texturizing,0
thalami,0
thalamus,0
thalidomide,0
thalidomides,0
thallium,0
thalliums,0
than,0
thane,0
thanes,0
thank,0
thanked,0
thankful,0
thankfully,0
thankfulness,0
thankfulnesses,0
thanking,0
thankless,0
thanklessly,0
thanklessness,0
thanklessnesses,0
thanks,0
thanksgiving,0
thanksgivings,0
that,0
thatch,0
thatched,0
thatcher,0
thatchers,0
thatches,0
thatching,0
thatchings,0
thaw,0
thawed,0
thawing,0
thaws,0
the,0
theater,0
theatergoer,0
theatergoers,0
theaters,0
theatre,0
theatres,0
theatrical,0
theatricalities,0
theatricality,0
theatrically,0
theatricals,0
theatrics,0
thee,0
theft,0
thefts,0
their,0
theirs,0
theism,0
theisms,0
theist,0
theistic,0
theists,0
them,0
thematic,0
thematically,0
theme,0
themed,0
themes,0
themselves,0
then,0
thence,0
thenceforth,0
thenceforward,0
thens,0
theocracies,0
theocracy,0
theocratic,0
theologian,0
theologians,0
theological,0
theologically,0
theologies,0
theology,0
theorem,0
theorems,0
theoretic,0
theoretical,0
theoretically,0
theoretician,0
theoreticians,0
theories,0
theorist,0
theorists,0
theorize,0
theorized,0
theorizes,0
theorizing,0
theory,0
theosophic,0
theosophical,0
theosophies,0
theosophist,0
theosophists,0
theosophy,0
therapeutic,0
therapeutically,0
therapeutics,0
therapies,0
therapist,0
therapists,0
therapy,0
there,0
thereabout,0
thereabouts,0
thereafter,0
thereat,0
thereby,0
therefor,0
therefore,0
therefrom,0
therein,0
thereinafter,0
thereof,0
thereon,0
thereover,0
theres,0
thereto,0
theretofor,0
theretofore,0
thereunder,0
thereunto,0
thereupon,0
therewith,0
therm,0
thermal,0
thermally,0
thermals,0
thermodynamic,0
thermodynamics,0
thermoelectric,0
thermometer,0
thermometers,0
thermometric,0
thermonuclear,0
thermoplastic,0
thermoplastics,0
thermos,0
thermoses,0
thermostat,0
thermostatic,0
thermostatically,0
thermostats,0
thermotherapy,0
therms,0
thesauri,0
thesaurus,0
thesauruses,0
these,0
theses,0
thesis,0
thespian,0
thespians,0
theta,0
thetas,0
thew,0
thews,0
they,0
thiamin,0
thiamine,0
thiamines,0
thiamins,0
thick,0
thicken,0
thickened,0
thickener,0
thickeners,0
thickening,0
thickenings,0
thickens,0
thicker,0
thickest,0
thicket,0
thickets,0
thickheaded,0
thickly,0
thickness,0
thicknesses,0
thicks,0
thickset,0
thief,0
thieve,0
thieved,0
thieveries,0
thievery,0
thieves,0
thieving,0
thievings,0
thievish,0
thigh,0
thighbone,0
thighbones,0
thighs,0
thimble,0
thimbleful,0
thimblefuls,0
thimbles,0
thin,0
thine,0
thing,0
thingamabob,0
thingamabobs,0
thingamajig,0
thingamajigs,0
things,0
think,0
thinkable,0
thinker,0
thinkers,0
thinking,0
thinkings,0
thinks,0
thinly,0
thinned,0
thinner,0
thinners,0
thinness,0
thinnesses,0
thinnest,0
thinning,0
thinnings,0
thins,0
third,0
thirdly,0
thirdparty,0
thirds,0
thirst,0
thirsted,0
thirstier,0
thirstiest,0
thirstily,0
thirstiness,0
thirstinesses,0
thirsting,0
thirsts,0
thirsty,0
thirteen,0
thirteens,0
thirteenth,0
thirteenths,0
thirties,0
thirtieth,0
thirtieths,0
thirty,0
this,0
thistle,0
thistledown,0
thistledowns,0
thistles,0
thither,0
tho,0
thole,0
tholes,0
thong,0
thongs,0
thoraces,0
thoracic,0
thorax,0
thoraxes,0
thorium,0
thoriums,0
thorn,0
thornier,0
thorniest,0
thorniness,0
thorninesses,0
thorns,0
thorny,0
thorough,0
thoroughbred,0
thoroughbreds,0
thorougher,0
thoroughest,0
thoroughfare,0
thoroughfares,0
thoroughgoing,0
thoroughly,0
thoroughness,0
thoroughnesses,0
those,0
thou,0
though,0
thought,0
thoughtful,0
thoughtfully,0
thoughtfulness,0
thoughtfulnesses,0
thoughtless,0
thoughtlessly,0
thoughtlessness,0
thoughtlessnesses,0
thoughts,0
thous,0
thousand,0
thousandfold,0
thousands,0
thousandth,0
thousandths,0
thraldom,0
thraldoms,0
thrall,0
thralldom,0
thralldoms,0
thralled,0
thralling,0
thralls,0
thrash,0
thrashed,0
thrasher,0
thrashers,0
thrashes,0
thrashing,0
thrashings,0
thread,0
threadbare,0
threaded,0
threader,0
threaders,0
threadier,0
threadiest,0
threading,0
threadlike,0
threads,0
thready,0
threat,-1
threaten,-1
threatened,-1
threatening,-1
threateningly,0
threatens,-1
threats,-1
three,0
threefold,0
threepence,0
threepences,0
threes,0
threescore,0
threescores,0
threesome,0
threesomes,0
threnodies,0
threnody,0
thresh,0
threshed,0
thresher,0
threshers,0
threshes,0
threshing,0
threshold,0
thresholds,0
threw,0
thrice,0
thrift,0
thriftier,0
thriftiest,0
thriftily,0
thriftiness,0
thriftinesses,0
thriftless,0
thrifts,0
thrifty,0
thrill,0
thrilled,0
thriller,0
thrillers,0
thrilling,0
thrillingly,0
thrills,0
thrive,0
thrived,0
thriven,0
thrives,0
thriving,0
throat,0
throatier,0
throatiest,0
throatily,0
throatiness,0
throatinesses,0
throats,0
throaty,0
throb,0
throbbed,0
throbbing,0
throbs,0
throe,0
throes,0
thrombi,0
thromboses,0
thrombosis,0
thrombotic,0
thrombus,0
throne,0
thrones,0
throng,0
thronged,0
thronging,0
throngs,0
throttle,0
throttled,0
throttler,0
throttlers,0
throttles,0
throttling,0
through,0
throughout,0
throughput,0
throughputs,0
throughs,0
throughway,0
throughways,0
throve,0
throw,0
throwaway,0
throwaways,0
throwback,0
throwbacks,0
thrower,0
throwers,0
throwing,0
thrown,0
throws,0
thru,0
thrum,0
thrummed,0
thrumming,0
thrums,0
thrush,0
thrushes,0
thrust,0
thruster,0
thrusters,0
thrusting,0
thrusts,0
thruway,0
thruways,0
thud,0
thudded,0
thudding,0
thuds,0
thug,0
thuggeries,0
thuggery,0
thuggish,0
thugs,0
thulium,0
thuliums,0
thumb,0
thumbed,0
thumbing,0
thumbnail,0
thumbnails,0
thumbprint,0
thumbprints,0
thumbs,0
thumbscrew,0
thumbscrews,0
thumbtack,0
thumbtacks,0
thump,0
thumped,0
thumping,0
thumpings,0
thumps,0
thunder,0
thunderbolt,0
thunderbolts,0
thunderclap,0
thunderclaps,0
thundercloud,0
thunderclouds,0
thundered,0
thunderer,0
thunderers,0
thunderhead,0
thunderheads,0
thundering,0
thunderous,0
thunderously,0
thunders,0
thundershower,0
thundershowers,0
thunderstorm,0
thunderstorms,0
thunderstricken,0
thunderstruck,0
thus,0
thwack,0
thwacked,0
thwacker,0
thwackers,0
thwacking,0
thwacks,0
thwart,0
thwarted,0
thwarting,0
thwarts,0
thy,0
thyme,0
thymes,0
thymi,0
thymine,0
thymines,0
thymus,0
thymuses,0
thyroid,0
thyroidal,0
thyroids,0
thyself,0
ti,0
tiara,0
tiaras,0
tibia,0
tibiae,0
tibial,0
tibias,0
tic,0
tick,0
ticked,0
ticker,0
tickers,0
ticket,0
ticketed,0
ticketing,0
ticketless,0
tickets,0
ticking,0
tickings,0
tickle,0
tickled,0
tickler,0
ticklers,0
tickles,0
tickling,0
ticklish,0
ticklishly,0
ticklishness,0
ticklishnesses,0
ticks,0
ticktacktoe,0
ticktacktoes,0
ticktock,0
ticktocks,0
tickup,0
tics,0
tidal,0
tidally,0
tidbit,0
tidbits,0
tiddlywinks,0
tide,0
tided,0
tideland,0
tidelands,0
tides,0
tidewater,0
tidewaters,0
tideway,0
tideways,0
tidied,0
tidier,0
tidies,0
tidiest,0
tidily,0
tidiness,0
tidinesses,0
tiding,0
tidings,0
tidy,0
tidying,0
tie,0
tieback,0
tiebacks,0
tiebreaker,0
tiebreakers,0
tied,0
tieing,0
tier,0
tiered,0
tiering,0
tiers,0
ties,0
tiff,0
tiffed,0
tiffing,0
tiffs,0
tiger,0
tigerish,0
tigers,0
tight,0
tighten,0
tightened,0
tightener,0
tighteners,0
tightening,-1
tightens,0
tighter,0
tightest,0
tightfisted,0
tightly,0
tightness,0
tightnesses,0
tightrope,0
tightropes,0
tights,0
tightwad,0
tightwads,0
tigress,0
tigresses,0
tike,0
tikes,0
tilde,0
tildes,0
tile,0
tiled,0
tiler,0
tilers,0
tiles,0
tiling,0
tilings,0
till,0
tillable,0
tillage,0
tillages,0
tilled,0
tiller,0
tillers,0
tilling,0
tills,0
tilt,0
tilted,0
tilting,0
tilts,0
timber,0
timbered,0
timbering,0
timberland,0
timberlands,0
timberline,0
timberlines,0
timbers,0
timbre,0
timbrel,0
timbrels,0
timbres,0
time,0
timecards,0
timed,0
timeframe,0
timeframes,0
timekeeper,0
timekeepers,0
timekeeping,0
timekeepings,0
timeless,0
timelessly,0
timelessness,0
timelessnesses,0
timelier,0
timeliest,0
timeline,0
timelines,0
timeliness,0
timelinesses,0
timely,0
timeout,0
timeouts,0
timepiece,0
timepieces,0
timer,0
timers,0
times,0
timescale,0
timescales,0
timeserver,0
timeservers,0
timeserving,0
timeservings,0
timeshare,0
timeshares,0
timesharing,0
timesheets,0
timeslot,0
timestamp,0
timetable,0
timetabled,0
timetables,0
timetabling,0
timewise,0
timeworn,0
timid,0
timider,0
timidest,0
timidities,0
timidity,0
timidly,0
timidness,0
timidnesses,0
timing,0
timings,0
timorous,0
timorously,0
timorousness,0
timorousnesses,0
timothies,0
timothy,0
timpani,0
timpanist,0
timpanists,0
tin,0
tincture,0
tinctured,0
tinctures,0
tincturing,0
tinder,0
tinderbox,0
tinderboxes,0
tinders,0
tine,0
tines,0
tinfoil,0
tinfoils,0
ting,0
tinge,0
tinged,0
tingeing,0
tinges,0
tinging,0
tingle,0
tingled,0
tingles,0
tinglier,0
tingliest,0
tingling,0
tinglings,0
tingly,0
tings,0
tinier,0
tiniest,0
tininess,0
tininesses,0
tinker,0
tinkered,0
tinkerer,0
tinkerers,0
tinkering,0
tinkers,0
tinkle,0
tinkled,0
tinkles,0
tinkling,0
tinned,0
tinnier,0
tinniest,0
tinniness,0
tinninesses,0
tinning,0
tinnitus,0
tinnituses,0
tinny,0
tinplate,0
tinplates,0
tins,0
tinsel,0
tinseled,0
tinseling,0
tinselled,0
tinselling,0
tinsels,0
tinsmith,0
tinsmiths,0
tint,0
tinted,0
tinting,0
tintinnabulation,0
tintinnabulations,0
tints,0
tintype,0
tintypes,0
tinware,0
tinwares,0
tiny,0
tip,0
tipi,0
tipis,0
tipped,0
tipper,0
tippers,0
tippet,0
tippets,0
tipping,0
tipple,0
tippled,0
tippler,0
tipplers,0
tipples,0
tippling,0
tips,0
tipsier,0
tipsiest,0
tipsily,0
tipsiness,0
tipsinesses,0
tipster,0
tipsters,0
tipsy,0
tiptoe,0
tiptoed,0
tiptoeing,0
tiptoes,0
tiptop,0
tiptops,0
tirade,0
tirades,0
tire,0
tired,0
tireder,0
tiredest,0
tiredly,0
tiredness,0
tirednesses,0
tireless,0
tirelessly,0
tirelessness,0
tirelessnesses,0
tires,0
tiresome,0
tiresomely,0
tiresomeness,0
tiresomenesses,0
tiring,0
tiro,0
tiros,0
tis,0
tissue,0
tissues,0
tit,0
titan,0
titanic,0
titanium,0
titaniums,0
titans,0
titbit,0
titbits,0
tithe,0
tithed,0
tither,0
tithers,0
tithes,0
tithing,0
titian,0
titians,0
titillate,0
titillated,0
titillates,0
titillating,0
titillatingly,0
titillation,0
titillations,0
titivate,0
titivated,0
titivates,0
titivating,0
titivation,0
titivations,0
title,0
titled,0
titleholder,0
titleholders,0
titles,0
titling,0
titlist,0
titlists,0
titmice,0
titmouse,0
tits,0
titter,0
tittered,0
tittering,0
titters,0
tittivate,0
tittivated,0
tittivates,0
tittivating,0
tittle,0
tittles,0
titular,0
tivantinib,0
tivozanib,0
tizzies,0
tizzy,0
to,0
toad,0
toadied,0
toadies,0
toads,0
toadstool,0
toadstools,0
toady,0
toadying,0
toadyism,0
toadyisms,0
toast,0
toasted,0
toaster,0
toasters,0
toastier,0
toastiest,0
toasting,0
toastmaster,0
toastmasters,0
toastmistress,0
toastmistresses,0
toasts,0
toasty,0
tobacco,0
tobaccoes,0
tobacconist,0
tobacconists,0
tobaccos,0
toboggan,0
tobogganed,0
tobogganer,0
tobogganers,0
tobogganing,0
tobogganings,0
toboggans,0
tocsin,0
tocsins,0
today,0
todays,0
toddies,0
toddle,0
toddled,0
toddler,0
toddlers,0
toddles,0
toddling,0
toddy,0
toe,0
toecap,0
toecaps,0
toed,0
toehold,0
toeholds,0
toeing,0
toenail,0
toenails,0
toes,0
toffee,0
toffees,0
toffies,0
toffy,0
tofu,0
tofus,0
tog,0
toga,0
togae,0
togaed,0
togas,0
together,0
togetherness,0
togethernesses,0
togged,0
togging,0
toggle,0
toggled,0
toggles,0
toggling,0
togs,0
toil,0
toiled,0
toiler,0
toilers,0
toilet,0
toileted,0
toileting,0
toiletries,0
toiletry,0
toilets,0
toilette,0
toilettes,0
toiling,0
toils,0
toilsome,0
toke,0
toked,0
token,0
tokenism,0
tokenisms,0
tokenization,0
tokens,0
tokes,0
toking,0
told,0
tole,0
tolerability,0
tolerable,0
tolerably,0
tolerance,0
tolerances,0
tolerant,0
tolerantly,0
tolerate,-1
tolerated,-1
tolerates,-1
tolerating,-1
toleration,-1
tolerations,0
toles,0
toll,0
tollbooth,0
tollbooths,0
tolled,0
tollgate,0
tollgates,0
tolling,0
tollroad,0
tolls,0
tollway,0
tollways,0
toluene,0
toluenes,0
tom,0
tomahawk,0
tomahawked,0
tomahawking,0
tomahawks,0
tomato,0
tomatoes,0
tomb,0
tombed,0
tombing,0
tomboy,0
tomboyish,0
tomboys,0
tombs,0
tombstone,0
tombstones,0
tomcat,0
tomcats,0
tome,0
tomes,0
tomfooleries,0
tomfoolery,0
tomographic,0
tomographies,0
tomography,0
tomorrow,0
tomorrows,0
toms,0
tomtit,0
tomtits,0
ton,0
tonal,0
tonalities,0
tonality,0
tonally,0
tone,0
tonearm,0
tonearms,0
toned,0
toneless,0
tonelessly,0
toner,0
toners,0
tones,0
tong,0
tonged,0
tonging,0
tongs,0
tongue,0
tongued,0
tongueless,0
tongues,0
tonguing,0
tonic,0
tonics,0
tonier,0
toniest,0
tonight,0
tonights,0
toning,0
tonnage,0
tonnages,0
tonne,0
tonnes,0
tons,0
tonsil,0
tonsillectomies,0
tonsillectomy,0
tonsillitis,0
tonsillitises,0
tonsils,0
tonsorial,0
tonsure,0
tonsured,0
tonsures,0
tonsuring,0
tony,0
too,0
took,0
tool,0
toolbar,0
toolbars,0
toolbox,0
toolboxes,0
tooled,0
tooling,0
toolkit,0
toolkits,0
toolmaker,0
toolmakers,0
tools,0
toolset,0
toolsets,0
toot,0
tooted,0
tooter,0
tooters,0
tooth,0
toothache,0
toothaches,0
toothbrush,0
toothbrushes,0
toothed,0
toothier,0
toothiest,0
toothily,0
toothless,0
toothpaste,0
